dataset,filename,stem,extension,size_bytes,width,height,mode,md5,phash,path
dataset_B,0061.jpg,0061,.jpg,124856,1080,1350,RGB,ffc15fca59747237f7ff9848163fa978,d1e82e3695f92994,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0061.jpg
dataset_B,0062.jpg,0062,.jpg,174367,1080,1351,RGB,d2d61ae351a1d543c296e76ea5ab6cee,ffbad485c3918702,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0062.jpg
dataset_B,0063.jpg,0063,.jpg,88773,1080,1350,RGB,010a3570b66f0778d7500b5874445fac,deae69698a968661,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0063.jpg
dataset_B,0064.jpg,0064,.jpg,104438,720,720,RGB,937d771fb22f0da5d127d79d24b11cc2,b180d07ee05a57db,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0064.jpg
dataset_B,0065.jpg,0065,.jpg,150876,866,866,RGB,6dc522f6c86bb94d9563e20f8afed9c0,ada5351f8db530d0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0065.jpg
dataset_B,0066.jpg,0066,.jpg,179228,1080,1351,RGB,72fb661f33d738d975b369321cbd3628,ae15ff2f80029e87,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0066.jpg
dataset_B,0067.jpg,0067,.jpg,145501,1080,810,RGB,14a6c2af071a4da8cd4bb5f5805fd324,aad55d5a0f803d3c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0067.jpg
dataset_B,0068.jpg,0068,.jpg,124312,1080,1080,RGB,19b0b6204c141f45af31ea89ef9f39f6,84c53b32c5d45d5e,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0068.jpg
dataset_B,0069.jpg,0069,.jpg,170716,1080,1080,RGB,ac825ab4509121efe8e7f0bc419c359b,fe90d4bfad2d8060,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0069.jpg
dataset_B,0070.jpg,0070,.jpg,220355,1080,1080,RGB,6dcb0b01a052ac63b9df19f6ae4be72c,d8cb8b38d42f4e2c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0070.jpg
dataset_B,0071.jpg,0071,.jpg,208571,1080,1350,RGB,2d55cd4af141d49363bc43731022a367,ba16973b0985e58d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0071.jpg
dataset_B,0072.jpg,0072,.jpg,98239,1080,1350,RGB,a682c5c07d51760c0968682e476a85aa,bcadd786c8a846a5,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0072.jpg
dataset_B,0073.jpg,0073,.jpg,138294,1080,1351,RGB,830aa22f4167b78760d6b7f6a03d43d6,9a997b7387851c2c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0073.jpg
dataset_B,0074.jpg,0074,.jpg,80825,825,825,RGB,daa576bb7db875358ca5eb5e08990eee,90e86f93db84741b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0074.jpg
dataset_B,0075.jpg,0075,.jpg,100517,1000,750,RGB,0424b272f3cd4e5c71fce10b5f6f9d66,f1173a715a979581,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0075.jpg
dataset_B,0076.jpg,0076,.jpg,100209,900,1125,RGB,c90231d4ac443f6f28ff123bd9be4f4d,bfdddc50cb02c48c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0076.jpg
dataset_B,0077.jpg,0077,.jpg,103709,1080,1350,RGB,4b503dab0f63ea6d16da84cf30714e59,bbd91991d99891d2,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0077.jpg
dataset_B,0078.jpg,0078,.jpg,152287,1080,1080,RGB,18ef040d3a09b6d666ab65bcd24805d1,e9b1969f82c2d299,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0078.jpg
dataset_B,0079.jpg,0079,.jpg,113680,720,900,RGB,d575e77adf6e5cb069425ce4a5474099,e6c6c20098bf766e,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0079.jpg
dataset_B,0080.jpg,0080,.jpg,185000,1080,1351,RGB,78572f34998fc629bfbe8dd4b4c1379f,ad3571825cb9630f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0080.jpg
dataset_B,0081.jpg,0081,.jpg,105476,1080,608,RGB,13e3c67e99ba58a8f8db31db8e81084e,b492b54a8075fed4,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0081.jpg
dataset_B,0082.jpg,0082,.jpg,73187,744,596,RGB,87438c4816f7f5c5236ecb2038826079,aff870c5d6b58842,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0082.jpg
dataset_B,0083.jpg,0083,.jpg,103028,720,720,RGB,ed091047ed6920fba59fa3b59e7c0ae9,faa5852087a1df9a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0083.jpg
dataset_B,0084.jpg,0084,.jpg,93674,810,810,RGB,16ab8bb442f46adfa24acc03031ce195,fcb495d006d471f1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0084.jpg
dataset_B,0085.jpg,0085,.jpg,104464,937,1171,RGB,4ebf6ff017ae90b0d195e2481f9ec791,94693e956e399263,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0085.jpg
dataset_B,0086.jpg,0086,.jpg,114062,1080,1080,RGB,1bb489d9b02414e045d6d41c457b7116,e1df987037229a5a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0086.jpg
dataset_B,0087.jpg,0087,.jpg,153267,1080,1350,RGB,f08571c552abaa94365f34e6f569b58c,b8e66290cc6e936b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0087.jpg
dataset_B,0088.jpg,0088,.jpg,70283,487,609,RGB,77836330548cfab7b995dbdde8e3ebb0,b935862a48e0eddb,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0088.jpg
dataset_B,0089.jpg,0089,.jpg,78758,571,571,RGB,e022f5197d70bcd97418c68f3ad03067,ed35945495e378a8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0089.jpg
dataset_B,0090.jpg,0090,.jpg,80182,710,960,RGB,9e68850b37dd5ced8d141ed29d8275d0,9197be81a03c95e7,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0090.jpg
dataset_B,0091.jpg,0091,.jpg,117671,1080,1080,RGB,59608d118937653810694f3406c3878e,bdc9813eda19c5a4,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0091.jpg
dataset_B,0092.jpg,0092,.jpg,138356,1056,1056,RGB,7a63d595487939f8868ccc6cd38d9a08,a7277c64856d6cc1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0092.jpg
dataset_B,0093.jpg,0093,.jpg,173228,1080,1351,RGB,e9c7a325d74327c567c3735bcd5fc1ee,e08e9cf0d66f0e86,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0093.jpg
dataset_B,0094.jpg,0094,.jpg,157946,1080,964,RGB,8d560646aa12c13e825822783e083acd,ae21850ff07e83b5,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0094.jpg
dataset_B,0095.jpg,0095,.jpg,118285,750,750,RGB,1b472eb042a043f0b18a9627c66e1abb,f80f8531accf2353,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0095.jpg
dataset_B,0096.jpg,0096,.jpg,104371,611,611,RGB,5c2e47733460fd0380ab97c132bfd9aa,bbed80ca81c7d598,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0096.jpg
dataset_B,0097.jpg,0097,.jpg,88607,816,887,RGB,e28efbe1771ddd064fb6c3a405cef710,c02f3ed08f3b2dc2,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0097.jpg
dataset_B,0098.jpg,0098,.jpg,87406,944,1181,RGB,2efcedf718f3edd2eb257b0ff79d5ad3,85a97a6a855c7ed0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0098.jpg
dataset_B,0099.jpg,0099,.jpg,188456,1080,1080,RGB,ccfbc492b32f380b7cd136cae53ca800,e070b0d51f9f4b0b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0099.jpg
dataset_B,0100.jpg,0100,.jpg,107679,1080,997,RGB,20ccaaf0641cac0b25bebe0f3ca92761,9d63679cfa630494,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0100.jpg
dataset_B,0101.jpg,0101,.jpg,58744,960,540,RGB,4ea6b614adb3562d4a242c413e52d3cd,943a32f5dd0d23b2,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0101.jpg
dataset_B,0102.jpg,0102,.jpg,26304,506,506,RGB,6f83a219d47933d2208d3701bcb570a6,aa6c07559df02baa,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0102.jpg
dataset_B,0103.jpg,0103,.jpg,75990,900,1125,RGB,a823ee417a3adea8e09dbd03d368d680,eac08eb135b63e0d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0103.jpg
dataset_B,0104.jpg,0104,.jpg,86008,960,540,RGB,d8adfe78831aa5b112345bd6cec2b9ed,e58e786113b4ae8b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0104.jpg
dataset_B,0105.jpg,0105,.jpg,31414,480,480,RGB,c0c63dd59c6f8b2bdd3998d616f4d71e,e0cf9f30b6274d0c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0105.jpg
dataset_B,0106.jpg,0106,.jpg,66655,960,540,RGB,f148ae140eae00af483e3cb2db26f9c5,f19890f9de061b66,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0106.jpg
dataset_B,0107.jpg,0107,.jpg,77665,960,540,RGB,2f18afa8344ac832d310a61cca609144,b418daa4817f76e2,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0107.jpg
dataset_B,0108.jpg,0108,.jpg,117441,997,997,RGB,1c917ea364cdc62d19c8a9b689c8fe56,eaaafd9184938565,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0108.jpg
dataset_B,0109.jpg,0109,.jpg,49990,720,960,RGB,ad4880722b7ef6d65a0e157d912ff522,a9b494d28b2d743d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0109.jpg
dataset_B,0110.jpg,0110,.jpg,27387,540,960,RGB,728d5e039430307a7ce0c694a4a22d98,d74e28b1465b8937,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0110.jpg
dataset_B,0111.jpg,0111,.jpg,87370,720,960,RGB,9b7a427b21ba79b765ad13396fd39767,ff2d84251cc0769e,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0111.jpg
dataset_B,0112.jpg,0112,.jpg,107760,876,876,RGB,df181c94a14ab4c5f62b0266edc3716f,ea63e14ac3e7348c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0112.jpg
dataset_B,0113.jpg,0113,.jpg,45331,960,382,RGB,45b3bd0edcf86eecb08af7dde2c4f5f4,e9e0ca96c4b578e1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0113.jpg
dataset_B,0114.jpg,0114,.jpg,69502,750,734,RGB,dc783b11d337fa0153fde561a311bc55,f18cd2b19b3469ca,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0114.jpg
dataset_B,0115.jpg,0115,.jpg,76337,720,960,RGB,e84a570213ba12a9d50666984abd7362,9b58dcb424ada897,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0115.jpg
dataset_B,0116.jpg,0116,.jpg,48716,750,740,RGB,f06d57e1d14ab617685ac95a5cf05a94,ffc0c07d7070c25b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0116.jpg
dataset_B,0117.jpg,0117,.jpg,41918,960,540,RGB,d0613e0b441498e01701373cb0a107cc,88d87f4b8b8a36a9,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0117.jpg
dataset_B,0118.jpg,0118,.jpg,62217,1080,1080,RGB,a7fedf068fc356f3befd5bbd05a73b28,e0d55fc07ad56055,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0118.jpg
dataset_B,0119.jpg,0119,.jpg,91461,720,960,RGB,34bb5930ceaba7b1f4f0c9ef6bb89a44,e855936a07a578d6,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0119.jpg
dataset_B,0120.jpg,0120,.jpg,32795,540,960,RGB,bf5902a94ae9388b7fb40400a3eb74df,ffdf524e8fa52000,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0120.jpg
dataset_B,0121.jpg,0121,.jpg,72518,960,960,RGB,99cc246bf939714d392a565587ad62ad,bff28009db7470e1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0121.jpg
dataset_B,0122.jpg,0122,.jpg,103018,1032,1290,RGB,08d4332be1c08c5cf9b9a130ca373422,ffbc641486f2c2c1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0122.jpg
dataset_B,0123.jpg,0123,.jpg,52939,720,960,RGB,8f6bdafc8cdba54adbe1dd7adaad0474,c06b3fd06b35da81,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0123.jpg
dataset_B,0124.jpg,0124,.jpg,43961,640,635,RGB,d02ac2b6f00fa054253693796d83e304,e7a9782505d49d2d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0124.jpg
dataset_B,0125.jpg,0125,.jpg,96097,720,960,RGB,8eca4058ca676a52e7c59ca7ca4f540b,efaa10d5b01f5ae0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0125.jpg
dataset_B,0126.jpg,0126,.jpg,71813,640,617,RGB,1c00b21f962719d49044ae4f00c0ad4c,aad13128f4c2aa7f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0126.jpg
dataset_B,0127.jpg,0127,.jpg,42154,960,960,RGB,23db5c1eed9a356255d24f92068ecdda,cd30b0cdd632cf07,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0127.jpg
dataset_B,0128.jpg,0128,.jpg,39193,528,960,RGB,19de8459bf8023f876649b435507dbbd,f0b443cf5c38b352,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0128.jpg
dataset_B,0129.jpg,0129,.jpg,46396,750,738,RGB,0301664b0d4c5d35ebd37b9943886f60,af8303803e6b6b3e,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0129.jpg
dataset_B,0130.jpg,0130,.jpg,79976,854,640,RGB,18cf5a663c0d63106e3388b9e11ebbd7,c9cac8e1d2daf845,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0130.jpg
dataset_B,0131.jpg,0131,.jpg,48444,750,727,RGB,ba2afe65d9431518c99c5a0af9448463,d899e36687dc9d01,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0131.jpg
dataset_B,0132.jpg,0132,.jpg,182884,1080,1350,RGB,3407c0aace7cea422270a928be7f20e5,bf81817eda086c9d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0132.jpg
dataset_B,0133.jpg,0133,.jpg,62687,720,960,RGB,15f31978f8edf9580f2efcd6c86e3e33,a0e06834977f9f8a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0133.jpg
dataset_B,0134.jpg,0134,.jpg,59121,720,960,RGB,150b85af8c9fcb8756fc2c8e2b8334a9,b8d517847ca662dc,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0134.jpg
dataset_B,0135.jpg,0135,.jpg,72435,750,722,RGB,3dab95d1c5483e542b45ff73ec59c0ad,fee8820f8729c971,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0135.jpg
dataset_B,0136.jpg,0136,.jpg,90409,960,720,RGB,1789cfe83022823864e865c6c078b862,ecd6d7288c605675,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0136.jpg
dataset_B,0137.jpg,0137,.jpg,137830,1136,640,RGB,873cfa42a184b0fa13d2d686aaaad59c,abaca495d1c69a8b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0137.jpg
dataset_B,0138.jpg,0138,.jpg,41395,385,643,RGB,331126fb4b2c4669ffdf4ee392c32f45,c22ae985e6d6a9c9,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0138.jpg
dataset_B,0139.jpg,0139,.jpg,69857,960,720,RGB,d516d8bb70c18e609d4450c2e547d145,af4bd4347ab0346c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0139.jpg
dataset_B,0140.jpg,0140,.jpg,64477,750,743,RGB,931706322a4e6552e354ea7fe740f825,bdb4808bc3cacad3,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0140.jpg
dataset_B,0141.jpg,0141,.jpg,102173,900,1125,RGB,80b263b52086b68ed441fbdce125c627,bf5b1b186291c2b3,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0141.jpg
dataset_B,0142.jpg,0142,.jpg,70249,1080,1081,RGB,17dd2a0263d7cba938ac2c98f1547dd7,c3c22e3dd8d89695,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0142.jpg
dataset_B,0143.jpg,0143,.jpg,76010,720,960,RGB,9f2832968868dd7eff5c371534520998,bcbed981da4ba160,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0143.jpg
dataset_B,0144.jpg,0144,.jpg,65845,736,736,RGB,31c9d8f07abd5d9907f9db5fd32e1f24,a840f16ac86f75f4,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0144.jpg
dataset_B,0145.jpg,0145,.jpg,58256,719,960,RGB,aec4f11fefdff449f2397681d36fd76b,c0c0da9f85253f5e,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0145.jpg
dataset_B,0146.jpg,0146,.jpg,54173,644,960,RGB,7206566343c36352a49cc4294d855cb6,bef550022a65a69f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0146.jpg
dataset_B,0147.jpg,0147,.jpg,58334,960,720,RGB,88200561e67fa71df74fee5b34f781c5,f8bf268405f6a664,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0147.jpg
dataset_B,0148.jpg,0148,.jpg,58991,1920,1080,RGB,3dff6d83f18939d8635c62c8cf423715,cccc33331bdcc127,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0148.jpg
dataset_B,0149.jpg,0149,.jpg,254172,1920,1080,RGB,6fe52f1a541f7276e2fba4adce2ceeda,aa1a95a3ba88da37,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0149.jpg
dataset_B,0150.jpg,0150,.jpg,46727,540,960,RGB,8b73dcdf0223446a5c636f7521f47889,989c956543cace4f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0150.jpg
dataset_B,0151.jpg,0151,.jpg,77240,960,720,RGB,0eaf8f6b19cc54410073339a2d5e1968,aed5a8b7a898d560,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0151.jpg
dataset_B,0152.jpg,0152,.jpg,213857,1032,1290,RGB,750b536871792c00eb4cbc0de9289e6b,9556da5a89167da1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0152.jpg
dataset_B,0153.jpg,0153,.jpg,65468,1080,810,RGB,824a91fbacbf0b8ad920c8bf1c74d751,dbe4a48bbc2d8334,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0153.jpg
dataset_B,0154.jpg,0154,.jpg,47941,960,719,RGB,c3a4cdb13b801a7e10c6e5ba619dadf7,99e26e9ee7a0c82a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0154.jpg
dataset_B,0155.jpg,0155,.jpg,82910,960,565,RGB,58217f3535057a35a74f316cf4f96d0d,cdcbf9b017c031cc,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0155.jpg
dataset_B,0156.jpg,0156,.jpg,42532,960,720,RGB,1ea3e41be97dc08972ced3bfcb2f4d3e,fdbf3280c0634b4d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0156.jpg
dataset_B,0157.jpg,0157,.jpg,59079,750,727,RGB,19b789e4ecc6c99f23aa24f06d7d27a6,a8b5b75382ca8a57,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0157.jpg
dataset_B,0158.jpg,0158,.jpg,57485,720,960,RGB,4712960ef572acb431150390e7f267be,aa21a1ae95b3bec4,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0158.jpg
dataset_B,0159.jpg,0159,.jpg,87329,960,720,RGB,52d27b9ad151a23bef095153dcb68366,c1b13edaea4f9260,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0159.jpg
dataset_B,0160.jpg,0160,.jpg,155420,1032,1290,RGB,e071a7a62f2aca87749502bfc44c6518,f5e5e82aeb2370c0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0160.jpg
dataset_B,0161.jpg,0161,.jpg,78414,720,960,RGB,4b21544eb403633f512246a642e40d7f,86247c4ac74d5d75,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0161.jpg
dataset_B,0162.jpg,0162,.jpg,61365,900,1125,RGB,b7779db708049bcbccadd21ef631bdf7,eac0e0c99e37368e,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0162.jpg
dataset_B,0163.jpg,0163,.jpg,65596,960,720,RGB,2ae567ecd32d2c932236f7d42245ad2a,cdb436c8cf6232c9,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0163.jpg
dataset_B,0164.jpg,0164,.jpg,42532,960,720,RGB,8f045a706ba4732e346dc8ad44b70caf,fdbf3280c0634b4d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0164.jpg
dataset_B,0165.jpg,0165,.jpg,67080,726,726,RGB,f8482dddabf92f5d19a5c1e8f3a5e783,fed4a00a957ef520,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0165.jpg
dataset_B,0166.jpg,0166,.jpg,63508,960,719,RGB,24acc9d122144d0a07d9cfa1295b9bac,f060e0f898d67d0f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0166.jpg
dataset_B,0167.jpg,0167,.jpg,41530,720,960,RGB,d4f52df12532024aee9f54242a0b7dac,cf7811cf8e713306,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0167.jpg
dataset_B,0168.jpg,0168,.jpg,72616,720,720,RGB,b7c3735601ad993d5c072a689b71d1f1,add0d4cbc2dfc052,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0168.jpg
dataset_B,0169.jpg,0169,.jpg,76831,720,960,RGB,cfc69d1513a2b12988ad3102660ad13f,cbaa363ac9eb3214,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0169.jpg
dataset_B,0170.jpg,0170,.jpg,62420,724,724,RGB,0bb4e64c7a0a4d292e988e9fe8a132a8,a880853d177bfa8d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0170.jpg
dataset_B,0171.jpg,0171,.jpg,94902,742,742,RGB,950faee3f1683463588f3392e9f4a812,ff8c801fc87b2362,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0171.jpg
dataset_B,0172.jpg,0172,.jpg,35174,610,464,RGB,04f49b42debf2170bb2514e96bb3e100,d4d42a6b93d0e19e,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0172.jpg
dataset_B,0173.jpg,0173,.jpg,42919,540,960,RGB,b82a08e8e75d01b34ca57b13f3fcdee6,d24bac6e8352bc78,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0173.jpg
dataset_B,0174.jpg,0174,.jpg,90085,960,540,RGB,9aab0ad661be03cd50f12dcbb174ce41,dae2259edb25cc60,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0174.jpg
dataset_B,0175.jpg,0175,.jpg,78459,960,538,RGB,3d9806af2a78a54d57c10b25a21923ef,c53f8328d227d527,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0175.jpg
dataset_B,0176.jpg,0176,.jpg,160683,1032,1290,RGB,78b5b33fa0b4c7af9584b939c25a893e,aba724811b1e3e9e,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0176.jpg
dataset_B,0177.jpg,0177,.jpg,148988,720,960,RGB,960b9c98c119fdd9d82b71624274efd3,ea57d762388d61b0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0177.jpg
dataset_B,0178.jpg,0178,.jpg,74158,900,1125,RGB,5e0fcba0c6e9c390edce81f1a3e52b5b,bfc2d0b5b02b6c4c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0178.jpg
dataset_B,0179.jpg,0179,.jpg,18614,720,960,RGB,2160427de299c29125a8bf9f9c3413e8,cc663399cc673398,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0179.jpg
dataset_B,0180.jpg,0180,.jpg,105188,750,742,RGB,45fab665a60f4670556367c1c680294b,9f77e015d068ac33,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0180.jpg
dataset_B,0181.jpg,0181,.jpg,19867,479,359,RGB,d0abb592f0578af90ba45b7738974dfd,94756b793f0e52c0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0181.jpg
dataset_B,0182.jpg,0182,.jpg,90941,801,640,RGB,e5a791ce98466bee5cb2b6d75790cac5,f8e1626a871fdc84,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0182.jpg
dataset_B,0183.jpg,0183,.jpg,82605,750,742,RGB,170bc12a6c677e96e7deaea5dfbedcff,aec8a0f7c255dca8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0183.jpg
dataset_B,0184.jpg,0184,.jpg,70229,756,568,RGB,05f79c5cf7c126532c0de9fdc007ced8,faf8f541d8b82621,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0184.jpg
dataset_B,0185.jpg,0185,.jpg,115416,750,737,RGB,81a1f0b9553409c54c0f42f2f05bac00,b6698536d291d6e4,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0185.jpg
dataset_B,0186.jpg,0186,.jpg,90270,960,720,RGB,e8ce55c107a278c529d900c9c1748bc4,ac22f37dca220d1f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0186.jpg
dataset_B,0187.jpg,0187,.jpg,135797,768,960,RGB,831b759190caa77d768b483b00a7ed49,f8c0462f0b2f9d9a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0187.jpg
dataset_B,0188.jpg,0188,.jpg,57179,750,742,RGB,3582f6b0e0b1c8b37923c6648c59d4a8,866c49d2f6613ab6,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0188.jpg
dataset_B,0189.jpg,0189,.jpg,64294,1080,809,RGB,416599201dff8323c436cf15ed308daa,c9c8d8e1d2daf845,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0189.jpg
dataset_B,0190.jpg,0190,.jpg,69729,742,738,RGB,18b50d0fb9ece0c6b8216b1551ddd297,9eb292a8f8cd85e1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0190.jpg
dataset_B,0191.jpg,0191,.jpg,73437,960,696,RGB,02c78ee62cd2b610190e3b916bb97d13,bc025f7f6241b1aa,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0191.jpg
dataset_B,0192.jpg,0192,.jpg,72085,750,750,RGB,322941ec193e0726e7b1d902cc8460d5,afc681ab8464b9f1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0192.jpg
dataset_B,0193.jpg,0193,.jpg,107618,960,720,RGB,a0c435ad39ac74da32ac9345b055398b,ca9934dac2331f1d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0193.jpg
dataset_B,0194.jpg,0194,.jpg,111468,825,825,RGB,70463d7dacfb2a469c31686f77eec684,fed0c14fa06ac371,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0194.jpg
dataset_B,0195.jpg,0195,.jpg,98270,720,899,RGB,1dee5cb511a8012e5b449eed47827e90,e8cdc5279d943236,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\0195.jpg
